resolution_stategy,dep_key,tree_accurarcy,overlap_tree,contains_bundled,nmb_npm_deps,contains_optionals_and_peers
dep_reuse_plus_bundled_plus_peer,make-react-npm@0.3.25,1.0,1.0,False,5,False
dep_reach,@frontapp/plugin-sdk@1.1.2,1.0,1.0,False,7,True
dep_reuse,@frontapp/plugin-sdk@1.1.2,1.0,1.0,False,7,True
dep_reach_plus_bundled_plus_peer,@frontapp/plugin-sdk@1.1.2,1.0,1.0,False,7,True
dep_reuse_plus_bundled_plus_peer,@frontapp/plugin-sdk@1.1.2,1.0,1.0,False,7,True
dep_reach,@openfonts/pavanam_all@0.1.1,1.0,1.0,False,1,False
dep_reuse,@openfonts/pavanam_all@0.1.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@openfonts/pavanam_all@0.1.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@openfonts/pavanam_all@0.1.1,1.0,1.0,False,1,False
dep_reach,astro-integration-windicss@0.0.7,0.5185185185185185,0.5185185185185185,False,69,True
dep_reuse,astro-integration-windicss@0.0.7,0.5185185185185185,0.5185185185185185,False,69,True
dep_reach_plus_bundled_plus_peer,astro-integration-windicss@0.0.7,0.5185185185185185,0.5185185185185185,False,69,True
dep_reuse_plus_bundled_plus_peer,astro-integration-windicss@0.0.7,0.5185185185185185,0.5185185185185185,False,69,True
dep_reach,@sphynxswap/uikit@0.1.0,0.8438661710037175,0.6984615384615385,False,91,True
dep_reuse,@sphynxswap/uikit@0.1.0,0.9964664310954063,0.9929577464788732,False,91,True
dep_reach_plus_bundled_plus_peer,@sphynxswap/uikit@0.1.0,0.8438661710037175,0.6984615384615385,False,91,True
dep_reuse_plus_bundled_plus_peer,@sphynxswap/uikit@0.1.0,0.9964664310954063,0.9929577464788732,False,91,True
dep_reach,dxmap_component@1.0.1,1.0,1.0,False,1,False
dep_reuse,dxmap_component@1.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,dxmap_component@1.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,dxmap_component@1.0.1,1.0,1.0,False,1,False
dep_reach,consenbus-pow@0.0.1,1.0,1.0,False,4,False
dep_reuse,consenbus-pow@0.0.1,1.0,1.0,False,4,False
dep_reach_plus_bundled_plus_peer,consenbus-pow@0.0.1,1.0,1.0,False,4,False
dep_reuse_plus_bundled_plus_peer,consenbus-pow@0.0.1,1.0,1.0,False,4,False
dep_reach,@gnosis.pm/safe-core-sdk-utils@1.4.1,0.9924034053700066,0.9853055916775032,False,156,False
dep_reuse,@gnosis.pm/safe-core-sdk-utils@1.4.1,0.999607072691552,0.999607072691552,False,156,False
dep_reach_plus_bundled_plus_peer,@gnosis.pm/safe-core-sdk-utils@1.4.1,0.9924034053700066,0.9853055916775032,False,156,False
dep_reuse_plus_bundled_plus_peer,@gnosis.pm/safe-core-sdk-utils@1.4.1,0.999607072691552,0.999607072691552,False,156,False
dep_reach,sinhala-words@1.0.3,1.0,1.0,False,1,False
dep_reuse,sinhala-words@1.0.3,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,sinhala-words@1.0.3,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,sinhala-words@1.0.3,1.0,1.0,False,1,False
dep_reach,@daisy/ace-localize@1.2.7,0.9795918367346939,0.96,False,33,False
dep_reuse,@daisy/ace-localize@1.2.7,1.0,1.0,False,33,False
dep_reach_plus_bundled_plus_peer,@daisy/ace-localize@1.2.7,0.9795918367346939,0.96,False,33,False
dep_reuse_plus_bundled_plus_peer,@daisy/ace-localize@1.2.7,1.0,1.0,False,33,False
dep_reach,whatsapp-parser@0.2.0,1.0,1.0,False,1,False
dep_reuse,whatsapp-parser@0.2.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,whatsapp-parser@0.2.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,whatsapp-parser@0.2.0,1.0,1.0,False,1,False
dep_reach,@uwu/configmasher@1.0.0,1.0,1.0,False,3,False
dep_reuse,@uwu/configmasher@1.0.0,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,@uwu/configmasher@1.0.0,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,@uwu/configmasher@1.0.0,1.0,1.0,False,3,False
dep_reach,laravel-inertia-element-ui-crud-vue3@1.2.1,1.0,1.0,False,1,False
dep_reuse,laravel-inertia-element-ui-crud-vue3@1.2.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,laravel-inertia-element-ui-crud-vue3@1.2.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,laravel-inertia-element-ui-crud-vue3@1.2.1,1.0,1.0,False,1,False
dep_reach,friendly_octo_potato_new@0.0.1,1.0,1.0,False,1,False
dep_reuse,friendly_octo_potato_new@0.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,friendly_octo_potato_new@0.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,friendly_octo_potato_new@0.0.1,1.0,1.0,False,1,False
dep_reach,sa-components@0.1.4,0.8579234972677595,0.6624472573839663,False,155,True
dep_reuse,sa-components@0.1.4,0.9929078014184397,0.9882352941176471,False,155,True
dep_reach_plus_bundled_plus_peer,sa-components@0.1.4,0.8579234972677595,0.6624472573839663,False,155,True
dep_reuse_plus_bundled_plus_peer,sa-components@0.1.4,0.9929078014184397,0.9882352941176471,False,155,True
dep_reach,1804a-day1-10.12@1.0.1,1.0,1.0,False,1,False
dep_reuse,1804a-day1-10.12@1.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,1804a-day1-10.12@1.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,1804a-day1-10.12@1.0.1,1.0,1.0,False,1,False
dep_reach,@crossid/docusaurus-remote-content@0.1.5,1.0,1.0,False,5,False
dep_reuse,@crossid/docusaurus-remote-content@0.1.5,1.0,1.0,False,5,False
dep_reach_plus_bundled_plus_peer,@crossid/docusaurus-remote-content@0.1.5,1.0,1.0,False,5,False
dep_reuse_plus_bundled_plus_peer,@crossid/docusaurus-remote-content@0.1.5,1.0,1.0,False,5,False
dep_reach,nestjs-advanced-typeorm-builder@1.0.3,0.9407894736842105,0.934640522875817,False,80,True
dep_reuse,nestjs-advanced-typeorm-builder@1.0.3,0.9473684210526315,0.9473684210526315,False,80,True
dep_reach_plus_bundled_plus_peer,nestjs-advanced-typeorm-builder@1.0.3,0.9407894736842105,0.934640522875817,False,80,True
dep_reuse_plus_bundled_plus_peer,nestjs-advanced-typeorm-builder@1.0.3,0.9473684210526315,0.9473684210526315,False,80,True
dep_reach,solaari-ble-wrapper@1.0.11,0.8571428571428571,0.8571428571428571,False,4,True
dep_reuse,solaari-ble-wrapper@1.0.11,0.8571428571428571,0.8571428571428571,False,4,True
dep_reach_plus_bundled_plus_peer,solaari-ble-wrapper@1.0.11,0.8571428571428571,0.8571428571428571,False,4,True
dep_reuse_plus_bundled_plus_peer,solaari-ble-wrapper@1.0.11,0.8571428571428571,0.8571428571428571,False,4,True
dep_reach,@daaku/cf-static-deploy@2.3.0,0.9974874371859297,0.9949874686716792,False,66,False
dep_reuse,@daaku/cf-static-deploy@2.3.0,1.0,1.0,False,66,False
dep_reach_plus_bundled_plus_peer,@daaku/cf-static-deploy@2.3.0,0.9974874371859297,0.9949874686716792,False,66,False
dep_reuse_plus_bundled_plus_peer,@daaku/cf-static-deploy@2.3.0,1.0,1.0,False,66,False
dep_reach,@extra-set/reject@2.2.11,1.0,1.0,False,1,False
dep_reuse,@extra-set/reject@2.2.11,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@extra-set/reject@2.2.11,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@extra-set/reject@2.2.11,1.0,1.0,False,1,False
dep_reach,vue-brace-editornbbi@1.0.0,1.0,1.0,False,2,False
dep_reuse,vue-brace-editornbbi@1.0.0,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,vue-brace-editornbbi@1.0.0,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,vue-brace-editornbbi@1.0.0,1.0,1.0,False,2,False
dep_reach,react-native-scalable-image@0.5.1,0.9923385625684057,0.9867585706511881,False,487,True
dep_reuse,react-native-scalable-image@0.5.1,0.9992691394116572,0.9989041095890411,False,487,True
dep_reach_plus_bundled_plus_peer,react-native-scalable-image@0.5.1,0.9923385625684057,0.9867585706511881,False,487,True
dep_reuse_plus_bundled_plus_peer,react-native-scalable-image@0.5.1,0.9992691394116572,0.9989041095890411,False,487,True
dep_reach,d3.canvas@0.1.0,1.0,1.0,False,1,False
dep_reuse,d3.canvas@0.1.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,d3.canvas@0.1.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,d3.canvas@0.1.0,1.0,1.0,False,1,False
dep_reach,shivdyl-frame-print@1.0.0,1.0,1.0,False,1,False
dep_reuse,shivdyl-frame-print@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,shivdyl-frame-print@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,shivdyl-frame-print@1.0.0,1.0,1.0,False,1,False
dep_reach,yarc@0.0.1,1.0,1.0,False,1,False
dep_reuse,yarc@0.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,yarc@0.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,yarc@0.0.1,1.0,1.0,False,1,False
dep_reach,react-rte-scoped-style@0.11.8,0.3708838821490468,0.12677725118483413,False,34,True
dep_reuse,react-rte-scoped-style@0.11.8,0.9917664670658682,0.9917664670658682,False,34,True
dep_reach_plus_bundled_plus_peer,react-rte-scoped-style@0.11.8,0.3708838821490468,0.12677725118483413,False,34,True
dep_reuse_plus_bundled_plus_peer,react-rte-scoped-style@0.11.8,0.9917664670658682,0.9917664670658682,False,34,True
dep_reach,@levinelito/create-html-element@1.0.2,1.0,1.0,False,1,False
dep_reuse,@levinelito/create-html-element@1.0.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@levinelito/create-html-element@1.0.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@levinelito/create-html-element@1.0.2,1.0,1.0,False,1,False
dep_reach,react-native-unsplash-screen@1.0.3,1.0,1.0,False,6,False
dep_reuse,react-native-unsplash-screen@1.0.3,1.0,1.0,False,6,False
dep_reach_plus_bundled_plus_peer,react-native-unsplash-screen@1.0.3,1.0,1.0,False,6,False
dep_reuse_plus_bundled_plus_peer,react-native-unsplash-screen@1.0.3,1.0,1.0,False,6,False
dep_reach,eslint-config-trainiac-base@0.1.1,0.9890139335476956,0.9787854680456113,False,334,True
dep_reuse,eslint-config-trainiac-base@0.1.1,1.0,1.0,False,334,True
dep_reach_plus_bundled_plus_peer,eslint-config-trainiac-base@0.1.1,0.9890139335476956,0.9787854680456113,False,334,True
dep_reuse_plus_bundled_plus_peer,eslint-config-trainiac-base@0.1.1,1.0,1.0,False,334,True
dep_reach,nm-dm-typhoon-ui@1.0.76,1.0,1.0,False,1,False
dep_reuse,nm-dm-typhoon-ui@1.0.76,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,nm-dm-typhoon-ui@1.0.76,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,nm-dm-typhoon-ui@1.0.76,1.0,1.0,False,1,False
dep_reach,npm-package-walker@4.0.5,1.0,1.0,False,1,False
dep_reuse,npm-package-walker@4.0.5,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,npm-package-walker@4.0.5,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,npm-package-walker@4.0.5,1.0,1.0,False,1,False
dep_reach,circumflex@0.5.5,0.9987341772151899,0.9974715549936789,False,137,True
dep_reuse,circumflex@0.5.5,0.9987341772151899,0.9974715549936789,False,137,True
dep_reach_plus_bundled_plus_peer,circumflex@0.5.5,0.9987341772151899,0.9974715549936789,False,137,True
dep_reuse_plus_bundled_plus_peer,circumflex@0.5.5,0.9987341772151899,0.9974715549936789,False,137,True
dep_reach,gulp-parsergen@0.0.1,1.0,1.0,False,11,False
dep_reuse,gulp-parsergen@0.0.1,1.0,1.0,False,11,False
dep_reach_plus_bundled_plus_peer,gulp-parsergen@0.0.1,1.0,1.0,False,11,False
dep_reuse_plus_bundled_plus_peer,gulp-parsergen@0.0.1,1.0,1.0,False,11,False
dep_reach,haha-gd-map@1.0.4,1.0,1.0,False,10,False
dep_reuse,haha-gd-map@1.0.4,1.0,1.0,False,10,False
dep_reach_plus_bundled_plus_peer,haha-gd-map@1.0.4,1.0,1.0,False,10,False
dep_reuse_plus_bundled_plus_peer,haha-gd-map@1.0.4,1.0,1.0,False,10,False
dep_reach,eslint-config-peppy-cypress@1.0.2,0.9942857142857143,0.9942857142857143,False,112,True
dep_reuse,eslint-config-peppy-cypress@1.0.2,0.9942857142857143,0.9942857142857143,False,112,True
dep_reach_plus_bundled_plus_peer,eslint-config-peppy-cypress@1.0.2,0.9942857142857143,0.9942857142857143,False,112,True
dep_reuse_plus_bundled_plus_peer,eslint-config-peppy-cypress@1.0.2,0.9942857142857143,0.9942857142857143,False,112,True
dep_reach,walkme-os@1.0.0,1.0,1.0,False,1,False
dep_reuse,walkme-os@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,walkme-os@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,walkme-os@1.0.0,1.0,1.0,False,1,False
dep_reach,@andrewosh/torrent-docker@1.6.1,0.9768595041322314,0.9532258064516129,False,223,False
dep_reuse,@andrewosh/torrent-docker@1.6.1,0.9933993399339934,0.9868852459016394,False,223,False
dep_reach_plus_bundled_plus_peer,@andrewosh/torrent-docker@1.6.1,0.9768595041322314,0.9532258064516129,False,223,False
dep_reuse_plus_bundled_plus_peer,@andrewosh/torrent-docker@1.6.1,0.9933993399339934,0.9868852459016394,False,223,False
dep_reach,08npm@2.0.0,1.0,1.0,False,1,False
dep_reuse,08npm@2.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,08npm@2.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,08npm@2.0.0,1.0,1.0,False,1,False
dep_reach,vite-plugin-tencent-oss@0.0.7,0.9276018099547512,0.9255079006772009,False,268,True
dep_reuse,vite-plugin-tencent-oss@0.0.7,0.9287330316742082,0.927683615819209,False,268,True
dep_reach_plus_bundled_plus_peer,vite-plugin-tencent-oss@0.0.7,0.9276018099547512,0.9255079006772009,False,268,True
dep_reuse_plus_bundled_plus_peer,vite-plugin-tencent-oss@0.0.7,0.9287330316742082,0.927683615819209,False,268,True
dep_reach,iql@0.3.1,1.0,1.0,False,1,False
dep_reuse,iql@0.3.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,iql@0.3.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,iql@0.3.1,1.0,1.0,False,1,False
dep_reach,owofetch@1.0.1,0.9680851063829787,0.9680851063829787,False,71,False
dep_reuse,owofetch@1.0.1,0.9680851063829787,0.9680851063829787,False,71,False
dep_reach_plus_bundled_plus_peer,owofetch@1.0.1,0.9680851063829787,0.9680851063829787,False,71,False
dep_reuse_plus_bundled_plus_peer,owofetch@1.0.1,0.9680851063829787,0.9680851063829787,False,71,False
dep_reach,@alifd/theme-1288@0.1.1,0.8823529411764706,0.6766917293233082,False,23,True
dep_reuse,@alifd/theme-1288@0.1.1,1.0,1.0,False,23,True
dep_reach_plus_bundled_plus_peer,@alifd/theme-1288@0.1.1,0.8823529411764706,0.6766917293233082,False,23,True
dep_reuse_plus_bundled_plus_peer,@alifd/theme-1288@0.1.1,1.0,1.0,False,23,True
dep_reach,blockify-mc@1.0.1,0.9988290398126464,0.9988290398126464,False,139,True
dep_reuse,blockify-mc@1.0.1,0.9988290398126464,0.9988290398126464,False,139,True
dep_reach_plus_bundled_plus_peer,blockify-mc@1.0.1,0.9988290398126464,0.9988290398126464,False,139,True
dep_reuse_plus_bundled_plus_peer,blockify-mc@1.0.1,0.9988290398126464,0.9988290398126464,False,139,True
dep_reach,@voussoir/access-control@0.4.2,1.0,1.0,False,4,False
dep_reuse,@voussoir/access-control@0.4.2,1.0,1.0,False,4,False
dep_reach_plus_bundled_plus_peer,@voussoir/access-control@0.4.2,1.0,1.0,False,4,False
dep_reuse_plus_bundled_plus_peer,@voussoir/access-control@0.4.2,1.0,1.0,False,4,False
dep_reach,cavy-extension@0.0.4,0.8043747058634388,0.6786349321436587,False,610,True
dep_reuse,cavy-extension@0.0.4,0.9891604458533593,0.9891315462712731,False,610,True
dep_reach_plus_bundled_plus_peer,cavy-extension@0.0.4,0.8043747058634388,0.6786349321436587,False,610,True
dep_reuse_plus_bundled_plus_peer,cavy-extension@0.0.4,0.9891604458533593,0.9891315462712731,False,610,True
dep_reach,luvstache@0.0.1,1.0,1.0,False,1,False
dep_reuse,luvstache@0.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,luvstache@0.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,luvstache@0.0.1,1.0,1.0,False,1,False
dep_reach,@tessdata/por@1.0.0,1.0,1.0,False,1,False
dep_reuse,@tessdata/por@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@tessdata/por@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@tessdata/por@1.0.0,1.0,1.0,False,1,False
dep_reach,navlayout@1.0.1,1.0,1.0,False,1,False
dep_reuse,navlayout@1.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,navlayout@1.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,navlayout@1.0.1,1.0,1.0,False,1,False
dep_reach,itmapuintuint@1.0.0,1.0,1.0,False,1,False
dep_reuse,itmapuintuint@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,itmapuintuint@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,itmapuintuint@1.0.0,1.0,1.0,False,1,False
dep_reach,openfire-node@0.0.2,1.0,1.0,False,6,False
dep_reuse,openfire-node@0.0.2,1.0,1.0,False,6,False
dep_reach_plus_bundled_plus_peer,openfire-node@0.0.2,1.0,1.0,False,6,False
dep_reuse_plus_bundled_plus_peer,openfire-node@0.0.2,1.0,1.0,False,6,False
dep_reach,ak-react-draft-wysiwyg@1.10.12,0.9887640449438202,0.9887640449438202,False,25,True
dep_reuse,ak-react-draft-wysiwyg@1.10.12,0.9887640449438202,0.9887640449438202,False,25,True
dep_reach_plus_bundled_plus_peer,ak-react-draft-wysiwyg@1.10.12,0.9887640449438202,0.9887640449438202,False,25,True
dep_reuse_plus_bundled_plus_peer,ak-react-draft-wysiwyg@1.10.12,0.9887640449438202,0.9887640449438202,False,25,True
dep_reach,@open-rpc/examples@1.6.1,1.0,1.0,False,1,False
dep_reuse,@open-rpc/examples@1.6.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@open-rpc/examples@1.6.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@open-rpc/examples@1.6.1,1.0,1.0,False,1,False
dep_reach,clickout@1.1.0,1.0,1.0,False,1,False
dep_reuse,clickout@1.1.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,clickout@1.1.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,clickout@1.1.0,1.0,1.0,False,1,False
dep_reach,peppermint@0.7.1,1.0,1.0,False,8,False
dep_reuse,peppermint@0.7.1,1.0,1.0,False,8,False
dep_reach_plus_bundled_plus_peer,peppermint@0.7.1,1.0,1.0,False,8,False
dep_reuse_plus_bundled_plus_peer,peppermint@0.7.1,1.0,1.0,False,8,False
dep_reach,gooder@1.0.4,1.0,1.0,False,1,False
dep_reuse,gooder@1.0.4,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,gooder@1.0.4,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,gooder@1.0.4,1.0,1.0,False,1,False
dep_reach,schemejs@1.0.1,1.0,1.0,False,1,False
dep_reuse,schemejs@1.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,schemejs@1.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,schemejs@1.0.1,1.0,1.0,False,1,False
dep_reach,pocprabhat@2.0.4,1.0,1.0,False,1,False
dep_reuse,pocprabhat@2.0.4,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,pocprabhat@2.0.4,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,pocprabhat@2.0.4,1.0,1.0,False,1,False
dep_reach,react-motion-sortable@0.0.1,1.0,1.0,False,13,True
dep_reuse,react-motion-sortable@0.0.1,1.0,1.0,False,13,True
dep_reach_plus_bundled_plus_peer,react-motion-sortable@0.0.1,1.0,1.0,False,13,True
dep_reuse_plus_bundled_plus_peer,react-motion-sortable@0.0.1,1.0,1.0,False,13,True
dep_reach,@loop-ui/components@0.1.8,1.0,1.0,False,1,False
dep_reuse,@loop-ui/components@0.1.8,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@loop-ui/components@0.1.8,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@loop-ui/components@0.1.8,1.0,1.0,False,1,False
dep_reach,@luanvuvt/react-common@0.0.2,0.00040344043151174894,0.00040344043151174894,False,27,True
dep_reuse,@luanvuvt/react-common@0.0.2,0.00040344043151174894,0.00040344043151174894,False,27,True
dep_reach_plus_bundled_plus_peer,@luanvuvt/react-common@0.0.2,0.00040344043151174894,0.00040344043151174894,False,27,True
dep_reuse_plus_bundled_plus_peer,@luanvuvt/react-common@0.0.2,0.00040344043151174894,0.00040344043151174894,False,27,True
dep_reach,ng2-ganttchart@1.0.0,1.0,1.0,False,15,True
dep_reuse,ng2-ganttchart@1.0.0,1.0,1.0,False,15,True
dep_reach_plus_bundled_plus_peer,ng2-ganttchart@1.0.0,1.0,1.0,False,15,True
dep_reuse_plus_bundled_plus_peer,ng2-ganttchart@1.0.0,1.0,1.0,False,15,True
dep_reach,aerostat@0.2.5,0.9685314685314685,0.9389830508474576,False,116,False
dep_reuse,aerostat@0.2.5,0.9790209790209791,0.958904109589041,False,116,False
dep_reach_plus_bundled_plus_peer,aerostat@0.2.5,0.9685314685314685,0.9389830508474576,False,116,False
dep_reuse_plus_bundled_plus_peer,aerostat@0.2.5,0.9790209790209791,0.958904109589041,False,116,False
dep_reach,liujinming-day-two-aa@1.1.1,1.0,1.0,False,1,False
dep_reuse,liujinming-day-two-aa@1.1.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,liujinming-day-two-aa@1.1.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,liujinming-day-two-aa@1.1.1,1.0,1.0,False,1,False
dep_reach,vsbl@0.0.1,1.0,1.0,False,2,False
dep_reuse,vsbl@0.0.1,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,vsbl@0.0.1,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,vsbl@0.0.1,1.0,1.0,False,2,False
dep_reach,day24@1.0.0,1.0,1.0,False,1,False
dep_reuse,day24@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,day24@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,day24@1.0.0,1.0,1.0,False,1,False
dep_reach,gc-crawler@0.9.1,0.984375,0.9692307692307692,False,48,False
dep_reuse,gc-crawler@0.9.1,1.0,1.0,False,48,False
dep_reach_plus_bundled_plus_peer,gc-crawler@0.9.1,0.984375,0.9692307692307692,False,48,False
dep_reuse_plus_bundled_plus_peer,gc-crawler@0.9.1,1.0,1.0,False,48,False
dep_reach,abacus-cfpack@1.0.0,1.0,1.0,False,3,False
dep_reuse,abacus-cfpack@1.0.0,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,abacus-cfpack@1.0.0,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,abacus-cfpack@1.0.0,1.0,1.0,False,3,False
dep_reach,express-template-es6@0.0.1,1.0,1.0,False,54,False
dep_reuse,express-template-es6@0.0.1,1.0,1.0,False,54,False
dep_reach_plus_bundled_plus_peer,express-template-es6@0.0.1,1.0,1.0,False,54,False
dep_reuse_plus_bundled_plus_peer,express-template-es6@0.0.1,1.0,1.0,False,54,False
dep_reach,node-red-contrib-components@0.3.5,1.0,1.0,False,1,False
